;OrderID;AccountID;Amount;K_SYMBOL
5088;35036;3822;11657.0;Household
5089;35037;3824;6198.0;Household
5090;35038;3826;4518.0;Household
5091;35039;3828;2010.0;Household
5092;35044;3830;5498.0;Household
5093;35046;3832;160.0;Household
5094;35047;3832;4176.0;
5095;35048;3833;6760.0;Household
5096;35049;3834;3114.0;Household
5097;35050;3834;375.0;
5098;35051;3834;3189.0;Insurance payment
5099;35052;3834;262.0;
5100;35053;3834;1921.0;Loan payment
5101;35054;3835;6337.0;Household
5102;35055;3835;1247.0;
5103;35056;3836;2676.0;Household
5104;35057;3836;1011.0;
5105;35058;3836;5308.0;Insurance payment
5106;35059;3837;1377.6;Leasing
5107;35060;3839;3072.1;Leasing
5108;35061;3840;2559.0;Household
5109;35062;3841;440.0;Household
5110;35063;3841;1223.0;Household
5111;35064;3842;2776.0;Household
5112;35065;3844;2260.0;Household
5113;35066;3845;8866.0;Household
5114;35067;3846;2016.0;Household
5115;35068;3847;5500.0;Household
5116;35069;3847;7.0;
5117;35070;3847;883.0;Insurance payment
5118;35071;3848;7241.0;Household
5119;35072;3849;4447.0;Household
5120;35073;3850;2037.0;Household
5121;35074;3850;5120.0;
5122;35075;3851;1294.0;Household
5123;35076;3851;9505.0;
5124;35077;3852;220.0;Household
5125;35078;3852;3144.0;Household
5126;35080;3854;1290.0;Household
5127;35081;3854;930.0;
5128;35082;3855;950.0;Household
5129;35083;3855;5578.0;
5130;35084;3855;795.0;Insurance payment
5131;35085;3856;2280.0;Household
5132;35086;3857;2183.0;Household
5133;35087;3859;5120.2;Loan payment
5134;35088;3860;1248.5;Leasing
5135;35089;3860;8323.0;Household
5136;35090;3861;4227.0;Household
5137;35091;3862;2080.8;Loan payment
5138;35092;3862;3508.0;Household
5139;35093;3862;7824.0;
5140;35094;3863;8504.0;Household
5141;35095;3864;347.0;Household
5142;35096;3864;5960.0;
5143;35097;3864;511.0;Insurance payment
5144;35098;3864;1419.0;
5145;35099;3865;5947.0;Household
5146;35100;3867;5476.0;Household
5147;35101;3868;3259.0;Household
5148;35102;3869;1248.5;Leasing
5149;35103;3869;6360.0;Household
5150;35104;3870;3673.0;Household
5151;35105;3871;153.0;Household
5152;35106;3871;1505.0;Household
5153;35107;3872;2502.2;Loan payment
5154;35108;3872;1691.0;Household
5155;35109;3872;923.0;
5156;35110;3872;5301.0;Insurance payment
5157;35111;3872;2908.0;
5158;35115;3874;5861.0;Household
5159;35116;3875;6413.7;Loan payment
5160;35117;3876;12056.0;Household
5161;35118;3877;3711.0;Household
5162;35119;3878;216.0;Household
5163;35120;3878;1648.0;
5164;35121;3878;70.0;Insurance payment
5165;35126;3880;1942.0;Household
5166;35127;3881;1319.0;Household
5167;35128;3881;3188.0;
5168;35129;3882;1608.0;Household
5169;35130;3882;379.0;
5170;35131;3882;77.0;Insurance payment
5171;35132;3882;100.0;
5172;35133;3884;5011.0;Household
5173;35134;3885;1176.0;Leasing
5174;35135;3887;2013.0;Household
5175;35136;3889;173.0;Household
5176;35137;3889;1767.0;
5177;35138;3890;5467.0;Household
5178;35139;3891;3172.0;Household
5179;35140;3892;2238.0;Household
5180;35141;3893;1501.0;Household
5181;35142;3893;1534.0;
5182;35143;3894;2745.0;Household
5183;35144;3894;621.0;Household
5184;35145;3895;4414.0;Household
5185;35146;3896;2602.0;Household
5186;35147;3896;1642.0;
5187;35148;3897;5350.0;Household
5188;35149;3898;2650.0;Household
5189;35150;3899;3069.0;Household
5190;35153;3901;932.0;Leasing
5191;35154;3902;1016.0;Household
5192;35155;3902;5419.0;
5193;35156;3903;6583.0;Household
5194;35157;3904;2075.0;Household
5195;35158;3905;7689.0;Household
5196;35159;3906;5577.3;Loan payment
5197;35160;3907;5577.3;Loan payment
5198;35161;3908;1630.0;Household
5199;35162;3908;1008.0;Household
5200;35163;3909;8279.0;Household
5201;35164;3909;713.0;
5202;35165;3909;617.0;Insurance payment
5203;35166;3910;2673.0;Household
5204;35167;3911;1946.0;Household
5205;35168;3912;1177.0;Household
5206;35169;3912;1551.0;Household
5207;35170;3913;7333.0;Household
5208;35171;3914;6118.0;Household
5209;35172;3915;9510.0;Household
5210;35173;3916;2693.7;Loan payment
5211;35174;3916;10900.0;Household
5212;35175;3916;1078.0;
5213;35176;3916;2570.0;Insurance payment
5214;35177;3917;2362.0;Household
5215;35178;3917;2833.0;
5216;35179;3917;789.0;Insurance payment
5217;35180;3917;272.0;
5218;35181;3918;4865.0;Household
5219;35182;3919;3521.0;Household
5220;35183;3922;2953.0;Household
5221;35184;3923;5037.0;Household
5222;35185;3924;3093.0;Household
5223;35186;3925;4256.0;Household
5224;35187;3925;2247.0;
5225;35188;3926;2232.0;Household
5226;35189;3927;1926.0;Household
5227;35190;3927;1400.0;
5228;35196;3930;9101.0;Household
5229;35197;3932;1593.0;Household
5230;35198;3933;1616.2;Leasing
5231;35199;3934;2396.0;Household
5232;35200;3935;1184.0;Leasing
5233;35201;3935;2648.0;Household
5234;35202;3935;5908.0;
5235;35203;3935;652.0;Insurance payment
5236;35204;3935;1070.0;
5237;35205;3936;1859.0;Household
5238;35206;3936;127.0;
5239;35207;3936;432.0;Insurance payment
5240;35208;3937;3385.0;Household
5241;35209;3938;3869.0;Household
5242;35210;3939;5177.0;Household
5243;35211;3941;1510.0;Household
5244;35212;3941;599.0;
5245;35213;3942;2982.5;Loan payment
5246;35214;3942;13428.0;Household
5247;35215;3943;1942.0;Household
5248;35216;3944;1165.0;Household
5249;35217;3944;3338.0;
5250;35218;3946;4832.0;Household
5251;35219;3946;4607.0;
5252;35220;3947;2469.0;Household
5253;35221;3947;619.0;
5254;35222;3948;314.0;Household
5255;35223;3948;2780.0;
5256;35224;3948;1969.0;Insurance payment
5257;35225;3948;210.0;
5258;35226;3950;6955.0;Household
5259;35227;3950;1185.0;Leasing
5260;35228;3951;7284.0;Loan payment
5261;35229;3952;367.0;Household
5262;35230;3952;1138.0;Household
5263;35231;3953;5297.7;Loan payment
5264;35232;3954;2014.0;Household
5265;35233;3955;4129.0;Household
5266;35234;3955;997.0;
5267;35235;3956;6035.0;Household
5268;35236;3956;892.0;
5269;35237;3959;1680.6;Leasing
5270;35238;3960;3204.0;Household
5271;35239;3961;2309.0;Household
5272;35240;3963;3477.0;Household
5273;35241;3963;95.0;
5274;35242;3963;70.0;Insurance payment
5275;35243;3964;2146.0;Household
5276;35244;3966;1754.0;Household
5277;35245;3967;2349.5;Loan payment
5278;35246;3969;4299.0;Household
5279;35247;3970;8957.0;Household
5280;35248;3971;9510.0;Household
5281;35249;3971;1026.0;
5282;35250;3971;857.0;Insurance payment
5283;35251;3971;402.0;
5284;35252;3972;7012.0;Household
5285;35253;3972;2012.0;
5286;35254;3973;6941.0;Household
5287;35255;3974;4670.0;Household
5288;35256;3975;2269.0;Household
5289;35257;3976;967.0;Household
5290;35258;3976;1447.0;Household
5291;35259;3977;2974.0;Household
5292;35260;3978;3616.0;Household
5293;35261;3978;692.0;
5294;35262;3978;1997.0;Insurance payment
5295;35263;3979;6256.0;Household
5296;35264;3980;1367.0;Household
5297;35265;3980;2264.0;
5298;35266;3981;1383.0;Household
5299;35267;3981;336.0;
5300;35268;3981;545.0;Insurance payment
5301;35269;3982;2153.0;Household
5302;35270;3984;1803.0;Household
5303;35271;3985;2007.0;Household
5304;35272;3986;3960.0;Household
5305;35273;3986;2649.0;
5306;35274;3987;4992.0;Household
5307;35275;3987;1526.0;Leasing
5308;35276;3989;2097.0;Household
5309;35277;3990;10312.0;Household
5310;35278;3991;1937.0;Household
5311;35279;3992;6738.0;Household
5312;35280;3993;7616.0;Household
5313;35281;3995;3601.0;Household
5314;35282;3995;415.0;
5315;35283;3995;983.0;Insurance payment
5316;35284;3996;1511.0;Household
5317;35285;3998;2364.0;Household
5318;35286;3998;1519.0;
5319;35287;3999;4806.0;Household
5320;35288;3999;2332.0;
5321;35289;3999;563.0;Insurance payment
5322;35291;4003;3815.5;Leasing
5323;35292;4003;3786.0;Household
5324;35297;4010;5948.0;Household
5325;35298;4010;1824.0;Leasing
5326;35303;4013;1003.0;Leasing
5327;35304;4013;6686.0;Household
5328;35317;4026;2620.4;Leasing
5329;35318;4026;2618.0;Household
5330;35319;4026;9711.0;
5331;35334;4033;1494.0;Household
5332;35335;4033;2808.0;
5333;35336;4033;1756.0;Loan payment
5334;35352;4047;2988.0;Leasing
5335;35364;4052;2948.0;Loan payment
5336;35372;4059;5652.0;Loan payment
5337;35381;4066;3224.5;Leasing
5338;35382;4066;6893.0;Household
5339;35383;4066;7246.0;
5340;35391;4071;1078.0;Leasing
5341;35392;4071;10272.0;Household
5342;35402;4079;3312.0;Loan payment
5343;35403;4079;5009.0;Household
5344;35404;4079;218.0;
5345;35405;4079;321.0;Insurance payment
5346;35409;4081;5746.0;Loan payment
5347;35417;4088;4235.7;Leasing
5348;35418;4088;3315.0;Household
5349;35419;4088;337.0;
5350;35420;4088;3.0;Insurance payment
5351;35422;4091;4247.0;Household
5352;35423;4091;185.0;
5353;35424;4091;907.0;Leasing
5354;35433;4099;1926.0;Household
5355;35434;4099;403.0;
5356;35435;4099;1298.0;Insurance payment
5357;35436;4099;872.0;Loan payment
5358;35462;4116;4200.2;Loan payment
5359;35463;4116;14448.0;Household
5360;35472;4127;4200.2;Loan payment
5361;35473;4127;11105.0;Household
5362;35474;4127;221.0;
5363;35475;4127;69.0;Insurance payment
5364;35478;4131;2520.1;Leasing
5365;35479;4131;974.0;Household
5366;35480;4131;4696.0;
5367;35482;4134;1171.0;Leasing
5368;35483;4134;5932.0;Household
5369;35493;4143;1896.0;Leasing
5370;35494;4144;5915.7;Loan payment
5371;35495;4144;8753.0;Household
5372;35503;4150;3006.0;Household
5373;35504;4150;1669.0;
5374;35505;4150;75.0;Insurance payment
5375;35506;4150;1273.0;Leasing
5376;35532;4171;2611.8;Leasing
5377;35533;4171;14336.0;Household
5378;35557;4186;7028.0;Household
5379;35558;4186;894.0;Leasing
5380;35565;4190;2901.0;Household
5381;35566;4190;1100.0;
5382;35567;4190;1242.0;Insurance payment
5383;35568;4190;6763.0;Loan payment
5384;35639;4237;1960.5;Leasing
5385;35649;4245;4534.0;Household
5386;35650;4245;1663.0;Leasing
5387;35663;4253;4125.2;Leasing
5388;35664;4253;7344.0;Household
5389;35668;4259;3318.0;Loan payment
5390;35669;4259;9516.0;Household
5391;35670;4259;2255.0;
5392;35671;4260;4075.5;Loan payment
5393;35672;4260;12006.0;Household
5394;35680;4266;9098.0;Household
5395;35681;4266;507.0;Leasing
5396;35683;4268;6646.0;Household
5397;35684;4268;3499.0;Loan payment
5398;35690;4273;2895.2;Leasing
5399;35691;4273;9909.0;Household
5400;35695;4276;2895.2;Leasing
5401;35718;4293;4561.0;Loan payment
5402;35719;4293;4797.0;Household
5403;35737;4309;4825.3;Loan payment
5404;35748;4318;4609.6;Leasing
5405;35749;4318;13396.0;Household
5406;35752;4320;4280.0;Loan payment
5407;35763;4330;4609.6;Leasing
5408;35764;4330;4140.0;Household
5409;35765;4330;1786.0;
5410;35767;4332;4609.6;Leasing
5411;35768;4332;7885.0;Household
5412;35772;4336;4556.0;Leasing
5413;35773;4336;8316.0;Household
5414;35774;4337;2142.0;Loan payment
5415;35781;4342;4172.0;Loan payment
5416;35782;4342;6135.0;Household
5417;35785;4346;2329.0;Leasing
5418;35786;4346;5389.0;Household
5419;35787;4346;3067.0;
5420;35791;4352;3710.0;Household
5421;35792;4352;506.0;Leasing
5422;35794;4354;5461.3;Loan payment
5423;35795;4354;12756.0;Household
5424;35796;4356;1003.0;Leasing
5425;35798;4358;2542.0;Leasing
5426;35802;4361;7512.7;Loan payment
5427;35820;4377;4788.3;Leasing
5428;35825;4383;1540.0;Leasing
5429;35826;4383;8352.0;Household
5430;35827;4383;4265.0;
5431;35829;4386;1590.0;Leasing
5432;35830;4386;11954.0;Household
5433;35865;4408;3779.9;Leasing
5434;35866;4408;5156.0;Household
5435;35874;4413;4610.0;Loan payment
5436;35875;4413;7802.0;Household
5437;35876;4414;3716.0;Household
5438;35877;4414;3509.0;
5439;35878;4414;4051.0;Loan payment
5440;35879;4415;4601.0;Household
5441;35880;4415;3408.0;
5442;35881;4415;77.0;Insurance payment
5443;35882;4415;397.0;
5444;35883;4415;6170.0;Loan payment
5445;35887;4418;5951.0;Household
5446;35888;4418;186.0;
5447;35889;4418;906.0;Insurance payment
5448;35890;4418;1435.0;
5449;35891;4418;881.0;Leasing
5450;35899;4423;2051.0;Loan payment
5451;35900;4423;1277.0;Household
5452;35901;4423;4015.0;
5453;35902;4424;720.0;Leasing
5454;35905;4427;5005.0;Household
5455;35906;4427;7318.0;Loan payment
5456;35917;4434;2314.0;Leasing
5457;35918;4434;4495.0;Household
5458;35922;4438;658.0;Leasing
5459;35925;4442;8590.0;Household
5460;35926;4442;1502.0;Leasing
5461;35931;4447;5353.5;Loan payment
5462;35932;4448;5353.5;Loan payment
5463;35941;4456;5353.5;Loan payment
5464;35951;4462;2770.3;Loan payment
5465;35956;4467;2394.5;Loan payment
5466;35957;4467;4556.0;Household
5467;35964;4471;3029.2;Leasing
5468;35965;4471;11318.0;Household
5469;35967;4473;5528.0;Household
5470;35968;4473;3525.0;
5471;35969;4473;1566.0;Loan payment
5472;35971;4475;1691.9;Leasing
5473;35972;4476;3195.0;Household
5474;35973;4476;912.0;
5475;35974;4476;3103.0;Insurance payment
5476;35975;4476;633.0;Loan payment
5477;35978;4478;707.0;Leasing
5478;36008;4503;2819.8;Loan payment
5479;36020;4511;3948.0;Household
5480;36021;4511;798.0;Leasing
5481;36042;4527;2156.0;Loan payment
5482;36048;4533;2253.5;Loan payment
5483;36049;4533;10479.0;Household
5484;36053;4537;1352.1;Leasing
5485;36066;4550;1113.0;Household
5486;36067;4550;1607.0;
5487;36068;4550;424.0;Insurance payment
5488;36069;4550;1022.0;Loan payment
5489;36110;4576;8339.0;Loan payment
5490;36115;4580;1684.8;Loan payment
5491;36116;4580;8723.0;Household
5492;36124;4585;4065.0;Household
5493;36125;4585;1347.0;Loan payment
5494;36166;4616;2778.7;Loan payment
5495;36167;4616;12260.0;Household
5496;36170;4618;2778.7;Loan payment
5497;36181;4626;2778.7;Loan payment
5498;36189;4631;3647.0;Loan payment
5499;36217;4650;554.0;Household
5500;36218;4650;2828.0;
5501;36219;4650;6700.0;Loan payment
5502;36230;4660;4456.0;Loan payment
5503;36231;4660;2121.0;Household
5504;36232;4660;475.0;
5505;36233;4660;437.0;Insurance payment
5506;36263;4681;3388.0;Loan payment
5507;36264;4681;5016.0;Household
5508;36265;4681;4515.0;
5509;36325;4715;4049.0;Loan payment
5510;36341;4725;4674.2;Loan payment
5511;36342;4725;13462.0;Household
5512;36345;4727;4485.0;Loan payment
5513;36346;4727;3580.0;Household
5514;36347;4727;1861.0;
5515;36371;4746;3413.0;Loan payment
5516;36378;4753;1271.0;Leasing
5517;36413;4774;9689.0;Loan payment
5518;36424;4784;4572.0;Loan payment
5519;36443;4794;1922.0;Household
5520;36444;4794;603.0;
5521;36445;4794;3142.0;Insurance payment
5522;36446;4794;1660.0;
5523;36447;4794;9698.0;Loan payment
5524;36454;4803;1232.0;Loan payment
5525;36489;4825;1783.2;Loan payment
5526;36529;4851;5902.2;Loan payment
5527;36530;4851;4285.0;Household
5528;36531;4852;4794.0;Household
5529;36532;4852;5925.0;Loan payment
5530;36539;4858;6983.3;Loan payment
5531;36547;4863;6340.3;Loan payment
5532;36548;4863;3300.0;Household
5533;36549;4863;6036.0;
5534;36599;4894;4875.8;Loan payment
5535;36618;4907;3938.0;Household
5536;36619;4907;1253.0;
5537;36620;4907;325.0;Insurance payment
5538;36621;4907;2059.0;Loan payment
5539;36665;4937;5996.2;Loan payment
5540;36666;4937;2687.0;Household
5541;36667;4937;800.0;
5542;36679;4948;5996.2;Loan payment
5543;36680;4948;4710.0;Household
5544;36681;4949;6039.8;Loan payment
5545;36709;4969;2502.8;Loan payment
5546;36710;4969;8309.0;Household
5547;36711;4969;610.0;
5548;36729;4981;4930.0;Household
5549;36730;4981;3736.0;Loan payment
5550;36748;4994;7178.8;Loan payment
5551;36749;4995;3583.0;Loan payment
5552;36754;4999;4588.5;Loan payment
5553;36755;4999;7028.0;Household
5554;36756;4999;6327.0;
5555;36758;5001;4588.5;Loan payment
5556;36759;5001;9292.0;Household
5557;36799;5033;1820.0;Household
5558;36800;5033;754.0;
5559;36801;5033;2196.0;Insurance payment
5560;36802;5033;950.0;Loan payment
5561;36851;5065;1541.3;Leasing
5562;36852;5066;2568.8;Loan payment
5563;36853;5066;4206.0;Household
5564;36854;5066;1018.0;
5565;36855;5066;132.0;Insurance payment
5566;36856;5066;1283.0;
5567;36866;5072;1863.0;Household
5568;36867;5072;5869.0;
5569;36868;5072;1065.0;Insurance payment
5570;36869;5072;805.0;
5571;36870;5072;5292.0;Loan payment
5572;36928;5118;3095.0;Household
5573;36929;5118;446.0;
5574;36930;5118;1109.0;Loan payment
5575;36934;5120;6738.7;Loan payment
5576;36935;5120;3008.0;Household
5577;36946;5126;4208.0;Household
5578;36947;5126;424.0;Loan payment
5579;36956;5133;4755.0;Loan payment
5580;36957;5133;286.0;Household
5581;36958;5133;412.0;
5582;36959;5133;3913.0;Insurance payment
5583;37012;5164;4261.0;Household
5584;37013;5164;621.0;Loan payment
5585;37032;5180;4897.0;Loan payment
5586;37033;5181;6652.5;Loan payment
5587;37059;5196;6652.5;Loan payment
5588;37060;5196;7905.0;Household
5589;37085;5213;6687.0;Loan payment
5590;37087;5215;2.0;Household
5591;37088;5215;5315.0;
5592;37089;5215;372.0;Insurance payment
5593;37090;5215;870.0;
5594;37091;5215;1219.0;Loan payment
5595;37108;5228;7242.0;Loan payment
5596;37154;5256;5388.5;Loan payment
5597;37167;5263;3950.0;Household
5598;37168;5263;4605.0;Loan payment
5599;37173;5267;5388.5;Loan payment
5600;37177;5269;793.0;Household
5601;37178;5269;7260.0;
5602;37179;5269;1957.0;Loan payment
5603;37180;5270;3317.0;Loan payment
5604;37196;5283;3559.0;Loan payment
5605;37197;5283;9649.0;Household
5606;37213;5290;7537.0;Loan payment
5607;37214;5290;6293.0;Household
5608;37215;5290;2245.0;
5609;37216;5290;1336.0;Insurance payment
5610;37238;5305;5011.2;Loan payment
5611;37251;5313;5011.2;Loan payment
5612;37252;5313;5791.0;Household
5613;37253;5313;1167.0;
5614;37254;5313;958.0;Insurance payment
5615;37257;5317;2504.8;Loan payment
5616;37258;5317;4331.0;Household
5617;37317;5358;9191.0;Household
5618;37318;5358;1139.0;Loan payment
5619;37323;5362;4226.3;Loan payment
5620;37324;5362;6413.0;Household
5621;37325;5362;7962.0;
5622;37339;5372;2612.0;Leasing
5623;37361;5385;2489.3;Loan payment
5624;37362;5385;8754.0;Household
5625;37378;5395;4393.8;Loan payment
5626;37421;5422;6148.0;Loan payment
5627;37422;5422;832.0;Household
5628;37423;5422;2320.0;
5629;37424;5422;1435.0;Insurance payment
5630;37425;5423;1394.0;Leasing
5631;37426;5423;446.0;Household
5632;37427;5423;8618.0;
5633;37428;5423;4068.0;Insurance payment
5634;37435;5428;7281.3;Loan payment
5635;37456;5442;7281.3;Loan payment
5636;37457;5442;8110.0;Household
5637;37458;5442;2070.0;
5638;37459;5442;1017.0;Insurance payment
5639;37462;5445;2186.0;Loan payment
5640;37463;5445;685.0;Household
5641;37464;5445;1439.0;
5642;37465;5445;624.0;Insurance payment
5643;37466;5445;859.0;
5644;37516;5477;7279.3;Loan payment
5645;37517;5477;6342.0;Household
5646;37520;5481;4358.0;Loan payment
5647;37522;5483;1307.0;Leasing
5648;37560;5505;2908.2;Leasing
5649;37616;5541;3114.0;Household
5650;37617;5541;648.0;
5651;37618;5541;680.0;Loan payment
5652;37625;5546;2536.9;Leasing
5653;37665;5572;2348.0;Loan payment
5654;37666;5572;11314.0;Household
5655;37668;5574;3719.0;Loan payment
5656;37669;5574;11878.0;Household
5657;37699;5591;3697.8;Loan payment
5658;37700;5591;323.0;Household
5659;37701;5591;2872.0;
5660;37702;5591;345.0;Insurance payment
5661;37703;5591;2.0;
5662;37706;5593;3697.8;Loan payment
5663;37707;5593;6049.0;Household
5664;37716;5602;3697.8;Loan payment
5665;37740;5622;6918.3;Loan payment
5666;37741;5622;6327.0;Household
5667;37742;5622;573.0;
5668;37748;5628;3757.0;Loan payment
5669;37755;5632;4760.0;Loan payment
5670;37782;5650;4108.3;Loan payment
5671;37783;5650;10530.0;Household
5672;37795;5661;1653.6;Leasing
5673;37838;5692;1653.6;Leasing
5674;37847;5698;2756.0;Loan payment
5675;37848;5698;10120.0;Household
5676;37850;5700;1728.0;Loan payment
5677;37888;5724;4845.0;Loan payment
5678;37889;5724;2692.0;Household
5679;37890;5724;561.0;
5680;37891;5724;281.0;Insurance payment
5681;37892;5724;1220.0;
5682;37906;5735;4845.0;Loan payment
5683;37912;5740;2907.0;Leasing
5684;37915;5742;4845.0;Loan payment
5685;37937;5758;5700.7;Loan payment
5686;37938;5758;3063.0;Household
5687;37939;5758;3203.0;
5688;37940;5758;7996.0;Insurance payment
5689;37964;5774;1413.0;Household
5690;37965;5774;7143.0;
5691;37966;5774;1299.0;Loan payment
5692;37995;5794;2060.0;Loan payment
5693;38026;5817;3849.0;Leasing
5694;38027;5817;3105.0;Household
5695;38028;5817;9352.0;
5696;38053;5837;4939.0;Loan payment
5697;38091;5868;1762.0;Leasing
5698;38118;5891;5432.3;Loan payment
5699;38151;5912;3076.8;Loan payment
5700;38152;5912;9846.0;Household
5701;38166;5927;1817.3;Loan payment
5702;38190;5944;4685.0;Household
5703;38191;5944;1640.0;Loan payment
5704;38198;5952;5885.3;Loan payment
5705;38199;5952;3028.0;Household
5706;38200;5952;1374.0;
5707;38201;5952;3684.0;Insurance payment
5708;38202;5952;1594.0;
5709;38263;5991;1978.0;Household
5710;38264;5991;4235.0;
5711;38265;5991;1272.0;Loan payment
5712;38326;6030;1177.0;Loan payment
5713;38328;6034;7741.8;Loan payment
5714;38338;6040;2635.0;Household
5715;38339;6040;1321.0;
5716;38340;6040;5015.0;Insurance payment
5717;38341;6040;489.0;Loan payment
5718;38359;6051;7685.0;Loan payment
5719;38373;6061;8521.0;Household
5720;38374;6061;429.0;Loan payment
5721;38375;6062;5356.0;Loan payment
5722;38376;6062;10608.0;Household
5723;38395;6075;8499.0;Loan payment
5724;38408;6083;7518.0;Loan payment
5725;38431;6097;3155.0;Household
5726;38432;6097;728.0;Loan payment
5727;38462;6118;7518.0;Loan payment
5728;38500;6138;2817.3;Loan payment
5729;38501;6138;10869.0;Household
5730;38519;6148;7847.0;Household
5731;38520;6148;2490.0;Loan payment
5732;38539;6157;5165.2;Loan payment
5733;38540;6157;9523.0;Household
5734;38541;6158;5165.2;Loan payment
5735;38649;6226;6643.7;Loan payment
5736;38694;6265;3639.5;Loan payment
5737;38695;6265;7274.0;Household
5738;38708;6273;3639.5;Loan payment
5739;38729;6289;1784.5;Loan payment
5740;38820;6353;586.0;Household
5741;38821;6353;5984.0;
5742;38822;6353;1332.0;Loan payment
5743;38829;6358;5632.8;Loan payment
5744;38830;6358;13076.0;Household
5745;38837;6363;1459.0;Loan payment
5746;38885;6397;3016.7;Loan payment
5747;38888;6400;3016.7;Loan payment
5748;38889;6400;7320.0;Household
5749;38890;6400;143.0;
5750;38891;6400;7396.0;Insurance payment
5751;38921;6425;3057.0;Loan payment
5752;38930;6434;4589.2;Loan payment
5753;38931;6434;4891.0;Household
5754;38936;6440;2881.0;Loan payment
5755;38955;6453;1514.0;Household
5756;38956;6453;695.0;
5757;38957;6453;541.0;Insurance payment
5758;38958;6453;304.0;Loan payment
5759;38965;6461;4192.5;Loan payment
5760;38982;6472;3597.0;Loan payment
5761;38983;6473;6408.8;Loan payment
5762;39014;6495;8606.0;Household
5763;39015;6495;8747.0;Loan payment
5764;39027;6505;3207.8;Loan payment
5765;39032;6510;3207.8;Loan payment
5766;39033;6511;1924.7;Leasing
5767;39102;6555;5900.0;Loan payment
5768;39151;6592;6510.7;Loan payment
5769;39152;6592;10755.0;Household
5770;39167;6602;8523.0;Loan payment
5771;39177;6609;1671.0;Loan payment
5772;39178;6609;3881.0;Household
5773;39179;6609;1624.0;
5774;39241;6649;1671.0;Loan payment
5775;39284;6678;6133.0;Loan payment
5776;39303;6686;4853.8;Loan payment
5777;39305;6688;1753.0;Household
5778;39306;6688;1282.0;
5779;39307;6688;570.0;Insurance payment
5780;39308;6688;638.0;Loan payment
5781;39324;6699;2650.2;Loan payment
5782;39325;6699;7303.0;Household
5783;39326;6699;5504.0;
5784;39328;6701;2650.2;Loan payment
5785;39337;6706;1982.0;Household
5786;39338;6706;671.0;
5787;39339;6706;815.0;Insurance payment
5788;39340;6706;1081.0;Loan payment
5789;39352;6715;2298.2;Loan payment
5790;39380;6738;3159.0;Loan payment
5791;39463;6792;3520.0;Household
5792;39464;6792;49.0;
5793;39465;6792;423.0;Insurance payment
5794;39466;6792;1432.0;Loan payment
5795;39483;6806;2428.9;Leasing
5796;39555;6856;3454.0;Loan payment
5797;39556;6856;2557.0;Household
5798;39557;6856;794.0;
5799;39558;6856;6965.0;Insurance payment
5800;39617;6902;3738.0;Household
5801;39618;6902;827.0;
5802;39619;6902;1370.0;Loan payment
5803;39629;6910;2391.5;Leasing
5804;39646;6922;5811.7;Loan payment
5805;39648;6924;4059.5;Loan payment
5806;39649;6924;4585.0;Household
5807;39661;6930;1081.0;Loan payment
5808;39689;6950;8561.0;Household
5809;39690;6950;9910.0;Loan payment
5810;39741;6985;2687.5;Loan payment
5811;39742;6985;13167.0;Household
5812;39830;7045;6015.3;Loan payment
5813;39835;7049;8253.2;Loan payment
5814;39841;7052;1776.7;Loan payment
5815;39890;7082;6359.0;Household
5816;39891;7082;1204.0;
5817;39892;7082;15.0;Insurance payment
5818;39893;7082;262.0;
5819;39894;7082;4045.0;Loan payment
5820;39924;7099;4882.5;Loan payment
5821;39925;7099;236.0;Household
5822;39926;7099;11766.0;
5823;39927;7099;528.0;Insurance payment
5824;39966;7123;3918.2;Loan payment
5825;39967;7123;14581.0;Household
5826;39986;7133;2683.0;Household
5827;39987;7133;44.0;
5828;39988;7133;115.0;Insurance payment
5829;39989;7133;56.0;
5830;39990;7133;1352.0;Loan payment
5831;39994;7136;2059.0;Loan payment
5832;39995;7136;1080.0;Household
5833;39996;7136;2235.0;
5834;39997;7136;547.0;Insurance payment
5835;40034;7156;2062.0;Loan payment
5836;40065;7176;6110.0;Household
5837;40066;7176;3399.0;Loan payment
5838;40071;7180;4156.5;Loan payment
5839;40072;7180;8089.0;Household
5840;40073;7181;4156.5;Loan payment
5841;40074;7181;5030.0;Household
5842;40075;7181;421.0;
5843;40076;7181;16.0;Insurance payment
5844;40077;7181;514.0;
5845;40084;7184;3434.0;Household
5846;40085;7184;1879.0;
5847;40086;7184;691.0;Insurance payment
5848;40087;7184;276.0;
5849;40088;7184;6485.0;Loan payment
5850;40099;7190;5394.0;Household
5851;40100;7190;1056.0;Loan payment
5852;40158;7231;2283.2;Leasing
5853;40169;7240;2535.7;Loan payment
5854;40170;7240;9136.0;Household
5855;40207;7262;1900.0;Household
5856;40208;7262;6875.0;
5857;40209;7262;1221.0;Loan payment
5858;40226;7274;4086.8;Loan payment
5859;40227;7274;4603.0;Household
5860;40328;7401;3372.7;Loan payment
5861;40329;7401;7266.0;Household
5862;40349;7418;2523.2;Loan payment
5863;40357;7424;2523.2;Loan payment
5864;40358;7424;6817.0;Household
5865;40359;7424;1110.0;
5866;40360;7424;164.0;Insurance payment
5867;40381;7437;2306.8;Loan payment
5868;40382;7437;6901.0;Household
5869;40383;7437;231.0;
5870;40384;7437;228.0;Insurance payment
5871;40395;7445;2306.8;Loan payment
5872;40410;7454;2306.0;Household
